name,url,is_official,status,generator,author
Dolní Loučky,dolniloucky.cz,1,200,[],['Obec Dolní Loučky']
Dolní Lukavice,dolni-lukavice.cz,0,,,
Dolní Lutyně,dolnilutyne.org,1,000,,
Dolní Morava,,0,,,
Dolní Moravice,obecdolnimoravice.cz,1,000,,
Dolní Město,,0,,,
Dolní Nivy,dolninivy.cz,1,000,,
Dolní Novosedly,,0,,,
Dolní Němčí,dolni-nemci.cz,0,,,
Dolní Nětčice,dolninetcice.cz,1,000,,
Dolní Podluží,dolnipodluzi.cz,1,000,,
Dolní Pohleď,,0,,,
Dolní Pěna,dolnipena.cz,1,000,,
Dolní Roveň,dolniroven.cz,1,000,,
Dolní Rožínka,dolni-rozinka.cz,0,,,
Dolní Rychnov,dolnirychnov.cz,1,000,,
Dolní Slivno,dolnislivno.cz,1,000,,
Dolní Sokolovec,dolnisokolovec.cz,1,200,[],['Antee s.r.o.']
Dolní Stakory,,0,,,
Dolní Studénky,dolnistudenky.cz,1,200,[],[]
Dolní Tošanovice,dolnitosanovice.cz,1,000,,
Dolní Těšice,,0,,,
Dolní Třebonín,,0,,,
Dolní Vilémovice,dolnivilemovice.cz,1,403,[],[]
Dolní Vilímeč,dolnivilimec.cz,1,200,[],[]
Dolní Věstonice,,0,,,
Dolní Zimoř,,0,,,
Dolní Zálezly,,0,,,
Dolní Zálezly,dolni-zalezly.cz,0,,,
Dolní Újezd,,0,,,
Dolní Újezd,,0,,,
Dolní Újezd,dolniujezd.cz,1,200,[],[]
Dolní Řasnice,,0,,,
Dolní Ředice,dolniredice.cz,1,000,,
Dolní Žandov,,0,,,
Dolní Životice,dolnizivotice.cz,1,000,,
Dolní Žďár,,0,,,
Doloplazy,,0,,,
Doloplazy,doloplazy.cz,1,200,[],['URBITECH (info@urbitech.cz)']
Dolánky nad Ohří,dolankyno.cz,0,,,
Domamil,,0,,,
Domanín,obec-domanin.cz,1,200,[],['InoWeb']
Domanín,,0,,,
Domašov,obec.domasov.net,1,000,,
Domašov nad Bystřicí,domasovnadbystrici.cz,1,000,,
Domašov nad Bystřicí,,0,,,
Domašov u Šternberka,,0,,,
Domašín,,0,,,
Domaželice,domazelice.cz,1,000,,
Domoraz,,0,,,
Domousnice,obecdomousnice.cz,1,000,,
Domoušice,ln.cz,0,,,
Dománovice,,0,,,
Doubek,,0,,,
Doubice,,0,,,
Doubrava,doubrava.cz,1,000,,
Doubravice,,0,,,
Doubravice,telecom.cz,0,,,
Doubravička,,0,,,
Doubravy,,0,,,
Doubravčice,doubravcice.cz,1,200,['Wix.com Website Builder'],[]
Doudleby,,0,,,
Doupě,,0,,,
Doňov,,0,,,
Drachkov,drachkov.cz,1,000,,
Drahanovice,obecdrahanovice.cz,1,000,,
Drahelčice,,0,,,
Drahelčice,,0,,,
Drahenice,,0,,,
Drahkov,,0,,,
Drahkov,,0,,,
Drahlín,,0,,,
Drahobudice,,0,,,
Drahobuz,,0,,,
Drahonice,atlas.cz,0,,,
Drahonín,drahonin.cz,1,000,,
Drahonín,,0,,,
Drahotín,,0,,,
Drahotěšice,,0,,,
Drahouš,,0,,,
Drahoňův Újezd,drahonuv-ujezd.cz,0,,,
Drahňovice,drahnovice.cz,1,000,,
Draženov,ceskasit.cz,0,,,
Dražeň,,0,,,
Dražice,obecdrazice.cz,1,200,[],['WRS - redakční systém - W Partner s.r.o.']
Dražičky,,0,,,
Dražovice,,0,,,
Dražovice,drazovice.cz,1,200,[],[]
Dražíč,drazic.cz,1,200,[],['WRS - redakční systém - W Partner s.r.o.']
Dražůvky,,0,,,
Drevníky,,0,,,
Drhovice,,0,,,
Drhovle,drhovle.cz,1,000,,
Drhovy,,0,,,
Drmoul,,0,,,
Drnek,,0,,,
Drnovice,,0,,,
Drnovice,drnovice.cz,1,200,[],[]
Drnovice,oudrnovice.cz,1,000,,
Drobovice,,0,,,
Droužetice,drouzetice.cz,1,200,['WordPress 5.7.10'],[]
Droužkovice,,0,,,
Drozdov,obecdrozdov.eu,1,000,,
Drozdov,,0,,,
Drslavice,atlas.cz,0,,,
Drslavice,drslavice.cz,1,200,[],[]
Druhanov,atlas.cz,0,,,
Drunče,drunce.cz,1,200,[],['Obec Drunče']
Druztová,druztova.eu,1,200,[],[]
Družec,,0,,,
Drysice,infos.cz,0,,,
Dráchov,drachov.cz,1,000,,
Drásov,drasov.eu,1,200,[],['Obec Drásov']
Drážov,,0,,,
Držkov,drzkov.cz,1,200,[],['Obec Držkov']
Držková,drzkova.cz,1,000,,
Držovice,,0,,,
Dubany,dubany.eu,1,000,,
Dubany,,0,,,
Dubenec,,0,,,
Dubicko,dubicko.cz,1,000,,
Dubičné,,0,,,
Dublovice,dublovice.cz,1,200,[],[]
Dubno,obecdubno.cz,1,200,[],['Tomáš Karban']
Dubné,dubne.cz,1,200,[],['WRS - redakční systém - W Partner s.r.o.']
Dubovice,,0,,,
Dubčany,,0,,,
Dudín,,0,,,
Dukovany,obecdukovany.cz,1,000,,
Dunajovice,obecdunajovice.cz,1,200,[],['Antee s.r.o.']
Dunajovice,obecdunajovce.cz,0,,,
Dunice,zelivka.cz,0,,,
Dunice,,0,,,
Dušejov,ji.cz,0,,,
Dušníky,dusniky.cz,1,000,,
Dvakačovice,dvakacovice.cz,1,000,,
Dvorce,,0,,,
Dvory,,0,,,
Dvory,obec-dvory.cz,1,200,[],[]
Dvory nad Lužnicí,,0,,,
Dyje,,0,,,
Dyjice,,0,,,
Dyjákovice,,0,,,
Dyjákovičky,,0,,,
Dymokury,dymokury.cz,1,000,,
Dynín,obecdynin.cz,1,000,,
Dzbel,,0,,,
Díly,ceskasit.cz,0,,,
Dírná,,0,,,
Dívčice,,0,,,
Dívčí Hrad,,0,,,
Dívčí Hrad,,0,,,
Dívčí Hrad,divcihrad.cz,1,200,"['Obec Dívčí Hrad v.2.0.39', 'WordPress 5.9.8']",[]
Dívčí Kopy,,0,,,
Dýšina,obecdysina.cz,1,200,[],['Obec Dýšina']
Dědice,,0,,,
Dědice,,0,,,
Dědová,dedova.cz,1,000,,
Děhylov,dehylov.cz,1,000,,
Děkanovice,zelivka.cz,0,,,
Děkov,,0,,,
Děpoltovice,obecdepoltovice.cz,1,200,[],['Obec Děpoltovice']
Dětenice,,0,,,
Dětkovice,,0,,,
Dětkovice,obecdetkovice.cz,1,000,,
Dětmarovice,detmarovice.cz,1,200,[],['Obec Dětmarovice']
Dětřichov,,0,,,
Dětřichov,svitavy.cz,0,,,
Dětřichov,,0,,,
Dětřichov nad Bystřicí,,0,,,
Dětřichov u Moravské Třebové,,0,,,
Děčany,,0,,,
Dřenice,,0,,,
Dřetovice,dretovice.cz,1,403,[],[]
Dřevnovice,drevnovice.cz,1,000,,
Dřevčice,drevcice.cz,1,000,,
Dřevěnice,,0,,,
Dřešín,,0,,,
Dřínov,drinov.cz,1,200,[],['Origine solutions']
Dřínov,drinov.net,1,000,,
Dřínov,,0,,,
Dřísy,,0,,,
Dříteč,dritec.cz,1,200,['Joomla! - Open Source Content Management'],[]
Dříteň,necoss.net,0,,,
Důl,,0,,,
Džbánov,dzbanov.cz,1,000,,
Ejpovice,,0,,,
Erpužice,,0,,,
Evaň,obecevan.cz,1,200,[],[]
Eš,,0,,,
Felbabka,,0,,,
Frahelž,frahelz.cz,1,200,[],['Petr Malecha (www.bedi.cz)']
Frahelž,,0,,,
Francova Lhota,,0,,,
Františkov nad Ploučnicí,,0,,,
Frymburk,,0,,,
Frymburk,mybox.cz,0,,,
Fryčovice,frycovice.cz,1,000,,
Fryšava pod Žákovou horou,,0,,,
Frýdštejn,,0,,,
Grešlové Mýto,greslovemyto.cz,1,000,,
Gruna,,0,,,
Gruna,,0,,,
Grunta,grunta.cz,1,000,,
Grygov,grygov.cz,1,200,['WordPress 4.9.3'],[]
Grymov,,0,,,
Habartice,obechabartice.cz,1,200,[],[]
Habrovany,,0,,,
Habrovany,habrovany.cz,1,000,,
Habrůvka,habruvka.cz,1,000,,
Habří,habri.cz,1,200,"['All in One SEO (AIOSEO) 4.5.0', 'WordPress 6.4.1']",[]
Hadravova Rosička,hadravovarosicka.cz,1,200,[],['Slavik.biz']
Hajany,hajany.cz,1,000,,
Halenkov,halenkov.cz,1,200,[],['Obec Halenkov']
Halenkovice,halenkovice.cz,1,000,,
Haluzice,,0,,,
Halámky,halamky.info,1,000,,
Halže,,0,,,
Halže,,0,,,
Hamr,,0,,,
Hamr na Jezeře,obechamr.cz,0,,,
Hamry,nextra.cz,0,,,
Hamry,,0,,,
Hamry,hamry.cz,1,000,,
Hamry nad Sázavou,hamryns.cz,0,,,
Hamry nad Sázavou,,0,,,
Hartinkov,,0,,,
Hartmanice,hartmanice.net,1,200,[],['Jiri Bartusek']
Hartmanice,obechartmanice.cz,1,200,[],['WRS - redakční systém - W Partner s.r.o.']
Hartvíkovice,,0,,,
Hartvíkovice,,0,,,
Hartvíkovice,hartvikovice.cz,1,000,,
Hatín,,0,,,
Havraníky,,0,,,
Havraníky,havraniky.cz,1,000,,
Havraníky,,0,,,
Havraň,,0,,,
Hazlov,obechazlov.cz,1,200,[],['Obec Hazlov']
Hačky,hacky.cz,1,000,,
Haňovice,hanovice.cz,1,200,[],['Obec Haňovice']
Haškovcova Lhota,haskovcovalhota.cz,1,000,,
Hať,obechat.cz,1,000,,
Hejnice,,0,,,
Hejná,sumavanet.cz,0,,,
Helvíkovice,orlicko.cz,0,,,
Herink,obecherink.cz,1,000,,
Heroltice,,0,,,
Heroltice,obec-heroltice.cz,1,200,[],['Obec Heroltice']
Herálec,obecheralec.cz,1,000,,
Herálec,heralec.cz,1,000,,
Heršpice,politavi.cz,0,,,
Hevlín,,0,,,
Hevlín,hevlin.cz,1,000,,
Heřmaneč,,0,,,
Heřmanice,obechermanice.cz,1,000,,
Heřmanice,,0,,,
Heřmaničky,,0,,,
Heřmanov,hermanov.cz,1,000,,
Heřmanov,,0,,,
Heřmanova Huť,hermanovahut.cz,1,200,[],['LTweb s.r.o. - www.LTweb.cz']
Heřmanovice,,0,,,
Heřmaň,,0,,,
Heřmaň,atlas.cz,0,,,
Heřmánky,,0,,,
Hladké Životice,,0,,,
Hladké Životice,hladkezivotice.cz,1,200,['WordPress 5.3.16'],[]
Hladov,hladov.cz,1,000,,
Hlasivo,,0,,,
Hlavatce,,0,,,
Hlavatce,,0,,,
Hlavatce,,0,,,
Hlavenec,hlavenec.cz,1,000,,
Hlavečník,,0,,,
Hlavice,,0,,,
Hlavnice,obechlavnice.cz,1,200,[],[]
Hlavňovice,,0,,,
Hlince,hlince.cz,1,200,[],['Obec Hlince']
Hlincová Hora,hlincovahora.cz,1,000,,
Hlinka,,0,,,
Hlinná,,0,,,
Hlinsko,,0,,,
Hlohovec,hlohovec.cz,1,200,[],['Obec Hlohovec']
Hlohovice,hlohovice.cz,1,000,,
Hlohová,,0,,,
Hlohovčice,hlohovcice.cz,1,000,,
Hluboká,,0,,,
Hluboké,,0,,,
Hluboké Dvory,,0,,,
Hluboké Dvory,hlubokedvory.cz,1,000,,
Hluboké Dvory,,0,,,
Hluboké Mašůvky,,0,,,
Hlubočany,,0,,,
Hlubočec,hlubocec.cz,1,200,[],['Obec Hlubočec']
Hlubočky,hlubocky.cz,1,000,,
Hluboš,,0,,,
Hlubyně,pb.cz,0,,,
Hluchov,hluchov.cz,1,000,,
Hlupín,,0,,,
Hlupín,,0,,,
Hlásnice,,0,,,
Hlásná Třebaň,hlasnatreban.cz,1,200,[],"['solidpixels., https://www.solidpixels.com']"
Hlína,brnensko.com,0,,,
Hlína,,0,,,
Hlízov,,0,,,
Hnanice,,0,,,
Hnačov,hnacov.jz.cz,1,200,[],[]
Hnojice,,0,,,
Hnojník,hnojnik.cz,1,000,,
Hnátnice,hnatnice.cz,1,200,[],[]
Hněvkovice,,0,,,
Hněvnice,,0,,,
Hněvotín,,0,,,
Hněvošice,hnevosice.cz,1,000,,
Hobšovice,,0,,,
Hodice,hodice.cz,1,000,,
Hodonice,,0,,,
Hodonice,iex.cz,0,,,
Hodonín,,0,,,
Hodonín,,0,,,
Hodov,hodov.cz,1,200,[],[]
Hodov,horacko.cz,0,,,
Hodslavice,hodslavice.cz,1,000,,
Hodíškov,,0,,,
Hodějice,politavi.cz,0,,,
Hodějice,hodejice.cz,1,000,,
Hodětín,,0,,,
Hojanovice,,0,,,
Hojkov,,0,,,
Hojovice,,0,,,
Holasice,holasice.cz,1,000,,
Holasovice,opava.cz,0,,,
Holedeč,,0,,,
Holenice,,0,,,
Holetín,obecholetin.cz,1,000,,
Holotín,,0,,,
Holoubkov,obecholoubkov.cz,1,000,,
Holovousy,,0,,,
Holovousy,holovousy.cz,1,200,[],['ObecInformuje.cz']
Holubice,holubicekozinec.cz,1,000,,
Holubice,holubiceou.cz,1,000,,
Holubov,holubov.cz,1,000,,
Holín,,0,,,
Holčovice,obecholcovice.cz,1,000,,
Holčovice,,0,,,
Holštejn,holstejn.eu,1,000,,
Homole,homole.cz,1,000,,
Homole u Panny,homoleupanny.cz,1,000,,
Honbice,,0,,,
Honezovice,,0,,,
Honětice,,0,,,
Hora Svatého Václava,,0,,,
Hora Svatého Šebestiána,,0,,,
Horka,,0,,,
Horka I,horka1.cz,0,,,
Horka Ii,zelivka.cz,0,,,
Horka nad Moravou,horka.cz,0,,,
Horka u Staré Paky,horkaustarepaky.cz,1,000,,
Horky,lit.cz,0,,,
Horky,,0,,,
Horky nad Jizerou,horkynj.cz,0,,,
Hornice,zsmb.cz,0,,,
Hornosín,hornosin.cz,1,000,,
Horní Bezděkov,,0,,,
Horní Bečva,hornibecva.cz,1,000,,
Horní Beřkovice,bechorniberkovice.cz,1,000,,
Horní Beřkovice,obechorniberkovice.cz,1,200,[],[]
Horní Bludovice,applet.cz,0,,,
Horní Bojanovice,hornibojanovice.cz,1,200,[],"['GRAWEB s.r.o., grafika a webdesign']"
Horní Bradlo,hornibradlo.cz,1,000,,
Horní Branná,hbranna.cz,0,,,
Horní Bukovina,hornibukovina.cz,1,000,,
Horní Bělá,hornibela.cz,1,000,,
Horní Břečkov,,0,,,
Horní Domaslavice,hornidomaslavice.cz,1,000,,
Horní Dubenky,,0,,,
Horní Dubenky,,0,,,
Horní Dubňany,,0,,,
Horní Dubňany,,0,,,
Horní Dunajovice,,0,,,
Horní Dunajovice,,0,,,
Horní Dvořiště,hornidvoriste.cz,1,000,,
Horní Habartice,,0,,,
Horní Habartice,hornihabartice.cz,1,000,,
Horní Heřmanice,,0,,,
Horní Heřmanice,hornihermanice.cz,1,000,,
Horní Kalná,,0,,,
Horní Kamenice,,0,,,
Horní Kněžeklady,,0,,,
Horní Kounice,,0,,,
Horní Kozolupy,,0,,,
Horní Krupá,hornikrupa.cz,1,000,,
Horní Kruty,hornikruty.cz,1,200,[],['Obec Horní Kruty']
Horní Lapač,,0,,,
Horní Lhota,,0,,,
Horní Lhota,,0,,,
Horní Libchava,hornilibchava.eu,1,200,[],[]
Horní Libochová,,0,,,
Horní Lideč,,0,,,
Horní Loděnice,,0,,,
Horní Loděnice,hornilodenice.cz,1,000,,
Horní Lomná,hornilomna.eu,1,000,,
Horní Loučky,,0,,,
Horní Lukavice,obecni-urad.net,0,,,
Horní Moštěnice,,0,,,
Horní Moštěnice,hornimostenice.cz,1,000,,
Horní Myslová,,0,,,
Horní Město,hornimesto.cz,1,000,,
Horní Němčice,,0,,,
Horní Němčí,horninemci.cz,1,200,[],['Obec Horní Němčí']
Horní Nětčice,,0,,,
Horní Paseka,hornipaseka.cz,1,200,[],[]
Horní Podluží,hornipodluzi.cz,1,000,,
Horní Počaply,hornipocaply.cz,1,000,,
Horní Poříčí,,0,,,
Horní Poříčí,horniporici.cz,1,000,,
Horní Pěna,hornipena.cz,1,200,[],['Antee s.r.o.']
Horní Radouň,horniradoun.cz,1,200,[],['Obec Horní Radouň']
Horní Radslavice,,0,,,
Horní Rápotice,,0,,,
Horní Skrýchov,horniskrychov.cz,1,000,,
Horní Slatina,,0,,,
Horní Slivno,,0,,,
Horní Smrčné,hornismrcne.cz,1,000,,
Horní Smržov,,0,,,
Horní Stropnice,,0,,,
Horní Studénky,hornistudenky.cz,1,200,[],['Obec Horní Studénky']
Horní Suchá,hornisucha.cz,1,200,[],[]
Horní Tošanovice,,0,,,
Horní Těšice,,0,,,
Horní Třešňovec,hornitresnovec.cz,1,200,[],[]
Horní Ves,hornives.cz,1,000,,
Horní Ves,,0,,,
Horní Vilémovice,,0,,,
Horní Vltavice,hvltavice.cz,0,,,
Horní Věstonice,,0,,,
Horní Újezd,horniujezd.cz,1,200,[],['Antee s.r.o.']
Horní Újezd,horni-ujezd.cz,0,,,
Horní Újezd,horni-ujezd.com,0,,,
Horní Čermná,hornicermna.cz,1,000,,
Horní Řasnice,hornirasnice.cz,1,200,[],['Obec Horní Řasnice']
Horní Ředice,horniredice.cz,1,200,[],"['www.ahosting.cz , www.luvenex.cz']"
Horní Řepčice,hornirepcice.cz,1,200,[],[]
Horní Řepčice,,0,,,
Horní Štěpánov,,0,,,
Horní Životice,razdva.cz,0,,,
Horoměřice,horomerice.cz,1,200,[],['Horoměřice']
Horoměřice,,0,,,
Horosedly,horosedly.cz,1,000,,
Horosedly,,0,,,
Horoušany,,0,,,
Horská Kvilda,horskakvilda.eu,1,200,[],[]
Horušice,,0,,,
Hory,obec-hory.cz,1,000,,
Horčápsko,,0,,,
Horšice,obec-horsice.cz,1,200,[],['Obec Horšice']
Hoslovice,,0,,,
Hospozín,,0,,,
Hospříz,,0,,,
Hostašovice,hostasovice.cz,1,000,,
Hostim,,0,,,
Hostišová,hostisova.cz,1,200,[],['Obec Hostišová']
Hostouň,hostounuprahy.cz,1,000,,
Hostovlice,,0,,,
Hosty,hosty.cz,1,000,,
Hostín,hostin.cz,1,000,,
Hostín u Vojkovic,,0,,,
Hostějov,hostejov.cz,1,000,,
Hostěnice,hostenice.cz,1,000,,
Hostěnice,hostenice.obecni-urad.org,1,000,,
Hostěradice,hosteradice.cz,1,200,['Joomla! - Open Source Content Management'],"['Administrator', 'www.goldenorange.cz']"
Hostěrádky-Rešov,hosteradky-resov.cz,1,200,[],[]
Hostěrádky-Rešov,,0,,,
Hostětice,,0,,,
Hostětín,,0,,,
Hosín,hosin.cz,1,000,,
Hovorany,,0,,,
Hovorčovice,hovorcovice.cz,1,000,,
Hovězí,obec-hovezi.cz,1,200,[],[]
Hořany,,0,,,
Hořany,horany.cz,1,200,[],['Obec Hořany']
Hořepník,horepnik.cz,1,000,,
Hořesedly,obec-horesedly.cz,1,200,[],['Obec Hořesedly']
Hořešovice,,0,,,
Hořešovičky,horesovicky.cz,1,200,[],[]
Hořice,,0,,,
Hořovičky,,0,,,
Hořátev,,0,,,
Hoštejn,,0,,,
Hoštice,obechosticeuvolyne.cz,1,200,[],[]
Hoštice-Heroltice,hostice-heroltice.cz,1,200,[],['Obce na webu s.r.o.']
Hošťalovice,,0,,,
Hošťka,hostka-tc.cz,1,200,[],['Obec Hošťka']
Hošťálkovy,hostalkovy.cz,1,200,[],"['Miloslav Ondilla, Lukáš Fiala - design & css; uzitecnyweb.cz; asi.cz;']"
Hošťálková,hostalkova.cz,1,200,[],[]
Hrabišín,hrabisin.cz,1,200,[],['Obec Hrabišín']
Hrabová,hrabova.cz,1,200,[],['Obec Hrabová']
Hrabyně,hrabyne.cz,1,000,,
Hrabětice,,0,,,
Hraběšice,hrabesice.eu,1,000,,
Hraběšín,hrabesin.cz,1,000,,
Hrabůvka,kr-olomoucky.cz,0,,,
Hrabůvka,atlas.cz,0,,,
Hracholusky,,0,,,
Hracholusky,hracholusky-pt.cz,1,200,[],[]
Hrachoviště,,0,,,
Hradce,,0,,,
Hradec,,0,,,
Hradec,,0,,,
Hradec nad Svitavou,hradecnadsvitavou.cz,1,200,[],['Tomáš Přibyl - AceIT s.r.o.']
Hradec – Nová Ves,hradec-novaves.cz,1,000,,
Hradečno,hradecno.cz,1,000,,
Hradešice,hradesice.jz.cz,1,200,[],[]
Hradešín,,0,,,
Hradištko,hradistko.cz,1,000,,
Hradištko,hradistko-kersko.cz,1,200,[],['Obec Hradištko']
Hradiště,,0,,,
Hradiště,,0,,,
Hradiště,rokycany.cz,0,,,
Hradiště,obec-hradiste.cz,1,000,,
Hradiště,blatna.net,0,,,
Hradiště,obechradiste.cz,1,200,['pspad.com'],['www.mirec.cz']
Hradiště,,0,,,
Hradčany,,0,,,
Hradčany,,0,,,
Hradčany,,0,,,
Hradčany-Kobeřice,,0,,,
Hradčovice,hradcovice.cz,1,000,,
Hranice,obechranice.cz,1,200,['WordPress 6.4.1'],[]
Hraničné Petrovice,,0,,,
Hrazany,obechrazany.cz,1,000,,
Hrdibořice,,0,,,
Hrdlořezy,obechrdlorezy.cz,1,200,[],['Antee s.r.o.']
Hrdlív,hrdliv.cz,1,200,[],['Obec Hrdlív']
Hrdějovice,hrdejovice-opatovice.cz,1,000,,
Hrejkovice,hrejkovice.cz,1,000,,
Hrobce,,0,,,
Hrobce,hrobce.cz,1,200,"['WordPress 6.4.1', 'Powered by WPBakery Page Builder - drag and drop page builder for WordPress.']",[]
Hrobice,avonet.cz,0,,,
Hrobice,,0,,,
Hrobčice,hrobcice.cz,1,000,,
Hromnice,hromnice.cz,1,000,,
Hroubovice,hroubovice.cz,1,200,['Powered by WPBakery Page Builder - drag and drop page builder for WordPress.'],[]
Hroznatín,,0,,,
Hroznová Lhota,hroznovalhota.cz,1,200,[],[]
Hrubá Skála,craj.cz,0,,,
Hrubá Vrbka,,0,,,
Hrubý Jeseník,,0,,,
Hrubčice,,0,,,
Hrutov,,0,,,
Hruška,atlas.cz,0,,,
Hrušky,politavi.cz,0,,,
Hrušky,hrusky.cz,1,000,,
Hrušov,dragon.cz,0,,,
Hrušovany,,0,,,
Hrušovany u Brna,ouhrusovany.cz,0,,,
Hrušová,hrusova.cz,1,200,['Joomla! 1.5 - Open Source Content Management'],[]
Hrádek,,0,,,
Hrádek,obechradek.cz,1,200,['icard.cz platform | www.icard.cz | Bootstrap 3.3.2'],[]
Hrádek,obec-hradek.cz,1,000,,
Hrádek,hradekususice.cz,1,000,,
Hrčava,trz.cz,0,,,
Hubenov,obec-hubenov.cz,1,200,[],['Antee s.r.o.']
Hudlice,,0,,,
Hudlice,,0,,,
Hudlice,,0,,,
Hudčice,,0,,,
Hukvaldy,ihukvaldy.cz,1,000,,
Hulice,,0,,,
Huntířov,huntirov.cz,1,000,,
Hurtova Lhota,,0,,,
Huslenky,huslenky.cz,1,000,,
Husí Lhota,husi-lhota.cz,0,,,
Hutisko-Solanec,hutisko-solanec.cz,1,000,,
Huzová,,0,,,
Huštěnovice,hustenovice.cz,1,000,,
Hvozd,,0,,,
Hvozd,,0,,,
Hvozd,hvozd.cz,1,000,,
Hvozdec,obechvozdec.cz,1,000,,
Hvozdec,obec-hvozdec.cz,1,200,[],['Origine solutions']
Hvozdnice,,0,,,
Hvozdná,hvozdna.cz,1,000,,
Hvožďany,hvozdany.cz,1,200,[],['Obec Hvožďany']
Hvožďany,,0,,,
Hvězdonice,,0,,,
Hvězdoňovice,hvezdonovice.cz,1,000,,
Hybrálec,hybralec.cz,1,000,,
Hynčina,,0,,,
Háj u Duchcova,ouhaj.cz,0,,,
Háj Ve Slezsku,hajveslezsku.cz,1,000,,
Háje nad Jizerou,,0,,,
Hájek,obechajek.cz,1,000,,
Hájek,,0,,,
Hýskov,,0,,,
Hýsly,mybox.cz,0,,,
Hřebeč,,0,,,
Hřebečníky,,0,,,
Hředle,poddzbansko.cz,0,,,
Hředle,,0,,,
Hřensko,hrensko.cz,1,000,,
Hřiměždice,,0,,,
Hřivice,hrivice.cz,1,000,,
Hřivínův Újezd,hrivinuvujezd.cz,1,000,,
Hřivínův Újezd,,0,,,
Hříšice,,0,,,
Hříškov,hriskov.cz,1,000,,
Hříškov,,0,,,
Hůrky,,0,,,
Hůry,hury.cz,1,200,[],[]
Ivaň,,0,,,
Ivaň,,0,,,
Jabkenice,jabkenice.cz,1,200,[],[]
Jablonná,jablonna.cz,1,200,['Joomla! - Open Source Content Management'],[]
Jabloňany,,0,,,
Jabloňov,,0,,,
Jablůnka,,0,,,
Jakartovice,jakartovice.cz,1,200,[],['Obec Jakartovice']
Jakubov u Moravských Budějovic,jakubov.cz,0,,,
Jakubovice,,0,,,
Jakubčovice nad Odrou,jakubcovice.cz,0,,,
Jalubí,,0,,,
Jamné,,0,,,
Jamné nad Orlicí,jamne.cz,0,,,
Jamolice,,0,,,
Jankov,,0,,,
Jankov,obecjankov.cz,1,200,[],[]
Jankov,,0,,,
Jankovice,,0,,,
Jankovice,,0,,,
Jankovice,jankovice.net,1,200,[],[]
Janoušov,,0,,,
Janov,,0,,,
Janov,janov-sy.cz,1,200,[],"['Twentio, https://twentio.cz']"
Janov,obecni-urad.net,0,,,
Janov nad Nisou,janov-n-n.cz,0,,,
Janov nad Nisou,,0,,,
Janovice,iex.cz,0,,,
Janovice v Podještědí,,0,,,
Janová,janova.cz,1,200,[],['Obec Janová']
Janská,,0,,,
Janův Důl,,0,,,
Janůvky,,0,,,
Jarcová,jarcova.cz,1,000,,
Jarohněvice,,0,,,
Jaroměřice,,0,,,
Jaroměřice,jaromerice.cz,1,000,,
Jaroslav,obecjaroslav.cz,1,403,[],[]
Jaroslavice,obec-jaroslavice.cz,1,000,,
Jarov,,0,,,
Jarov,razdva.cz,0,,,
Jarošov,,0,,,
Jarošov nad Nežárkou,jarosov.cz,0,,,
Jarpice,jarpice.cz,1,000,,
Jarpice,,0,,,
Jasenice,,0,,,
Jasenná,,0,,,
Javor,,0,,,
Javorek,,0,,,
Javorník,,0,,,
Javorník,,0,,,
Javorník,,0,,,
Javorník,,0,,,
Javorník,,0,,,
Javůrek,,0,,,
Javůrek,,0,,,
Jedlany,masoplana.cz,0,,,
Jedlová,obecjedlova.cz,1,000,,
Jedlá,,0,,,
Jedlí,,0,,,
Jedomělice,,0,,,
Jedousov,,0,,,
Jehnědí,jehnedi.cz,1,200,[],[]
Jemníky,obecjemniky.cz,1,000,,
Jeneč,jenec.cz,1,200,[],[]
Jenišov,,0,,,
Jenišovice,jenisovice.cz,1,000,,
Jenišovice,obecjenisovice.cz,1,000,,
Jeníkov,,0,,,
Jeníkov,,0,,,
Jeníkovice,jenikovice.cz,1,200,[],[]
Jenčice,jencice.cz,1,000,,
Jersín,,0,,,
Jesenec,,0,,,
Jesenice,,0,,,
Jesenný,jesenny.cz,1,200,[],[]
Jeseník nad Odrou,jeseniknadodrou.cz,1,000,,
Jestřabí Lhota,jestrabi-lhota.cz,0,,,
Jestřabí v Krkonoších,,0,,,
Jestřebí,rps.cz,0,,,
Jestřebí,,0,,,
Jetětice,jetetice.cz,1,000,,
Jetřichovice,jetrichovicko.cz,0,,,
Jevany,obecjevany.cz,1,200,[],['Obec Jevany']
Jeviněves,jevineves.cz,1,200,[],['Jeviněves']
Jevišovka,jevisovka.cz,1,200,[],[]
Jezbořice,,0,,,
Jezdkovice,,0,,,
Jezdovice,,0,,,
Jezernice,jezernice.cz,1,000,,
Jezeřany-Maršovice,jezerany-marsovice.cz,1,200,[],[]
Jeřice,,0,,,
Jeřišno,jerisno.cz,1,000,,
Jeřmanice,,0,,,
Ješetice,,0,,,
Ježená,jezena.cz,1,000,,
Ježená,ji.cz,0,,,
Ježkovice,,0,,,
Ježkovice,meuvyskov.cz,0,,,
Ježov,,0,,,
Ježov,,0,,,
Ježovy,jezovy.cz,1,000,,
Jickovice,jickovice.cz,1,200,[],[]
Jihlávka,,0,,,
Jilem,,0,,,
Jilem,,0,,,
Jimlín,jimlin.cz,1,000,,
Jinačovice,obecjinacovice.cz,1,000,,
Jindřichov,obec-jindrichov.cz,1,000,,
Jindřichov,,0,,,
Jindřichov,jindrichovsu.cz,1,000,,
